Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/D, nT

YYYY DOY HR MN      1       2      3     4     5 
2017 112 14 41    5.93   697.8   6.26  6.10   -10
2017 112 14 42    4.87   696.4   6.29  6.10   -11
2017 112 14 43    4.26   687.2   6.45  6.09   -11
2017 112 14 44    0.18   689.0   6.44  6.11   -11
2017 112 14 45    1.94   717.1   5.26  5.41   -12
2017 112 14 46    1.29   679.1   6.01  5.54   -11
2017 112 14 47    5.08   689.7   6.40  6.09   -11
2017 112 14 48    6.33   693.3   6.08  5.84   -12
2017 112 14 49    4.47 99999.9 999.99 99.99   -11
2017 112 14 50    5.12 99999.9 999.99 99.99   -11
2017 112 14 51    6.23 99999.9 999.99 99.99   -11
2017 112 14 52    5.09 99999.9 999.99 99.99   -11
2017 112 14 53 9999.99 99999.9 999.99 99.99   -11
2017 112 14 54    5.59 99999.9 999.99 99.99   -11
2017 112 14 55    4.49   669.4   6.08  5.45   -11
2017 112 14 56    4.60   669.5   6.08  5.45   -11
2017 112 14 57    4.27   687.8   5.35  5.06   -11
2017 112 14 58    5.53   689.9   5.42  5.16   -10
2017 112 14 59    5.35   673.2   6.19  5.61    -9
2017 112 15  0 9999.99   668.1   6.36  5.68    -8
2017 112 15  1    5.33 99999.9 999.99 99.99    -8
2017 112 15  2 9999.99 99999.9 999.99 99.99    -7
2017 112 15  3    6.12 99999.9 999.99 99.99    -7
2017 112 15  4    5.91 99999.9 999.99 99.99    -7
2017 112 15  5 9999.99 99999.9 999.99 99.99    -6
2017 112 15  6 9999.99 99999.9 999.99 99.99    -6
2017 112 15  7 9999.99 99999.9 999.99 99.99    -5
2017 112 15  8 9999.99 99999.9 999.99 99.99    -6
2017 112 15  9    3.62   668.8   5.19  4.64    -6
2017 112 15 10    2.67   674.9   5.56  5.07    -6
2017 112 15 11    1.27   671.8   5.37  4.85    -6
2017 112 15 12    3.69   675.6   5.49  5.01    -6
2017 112 15 13    1.31   674.4   5.06  4.60    -6
2017 112 15 14    0.27   672.7   4.83  4.37    -6
2017 112 15 15 9999.99 99999.9 999.99 99.99    -6
2017 112 15 16   -0.81 99999.9 999.99 99.99    -6
2017 112 15 17   -1.25   673.0   4.99  4.52    -7
2017 112 15 18   -3.11   679.1   4.70  4.34    -7
2017 112 15 19   -5.31   689.8   5.21  4.96    -7
2017 112 15 20   -1.05   679.5   4.96  4.58    -7
2017 112 15 21   -2.89   674.5   4.88  4.44    -7
2017 112 15 22   -1.03   689.7   5.09  4.84    -7
2017 112 15 23   -3.94   691.5   5.35  5.12    -7
2017 112 15 24   -4.86   671.3   5.44  4.90    -7
2017 112 15 25   -5.10 99999.9 999.99 99.99    -6
2017 112 15 26   -5.74 99999.9 999.99 99.99    -6
2017 112 15 27   -6.17   695.2   4.88  4.72    -7
2017 112 15 28   -6.22   694.2   4.75  4.58    -7
2017 112 15 29   -6.23   692.7   4.54  4.36    -7
2017 112 15 30   -6.38   689.8   4.22  4.02    -7
2017 112 15 31   -5.28   689.8   4.34  4.13    -7
2017 112 15 32   -5.01   689.7   4.34  4.13    -7
2017 112 15 33   -5.43   686.9   4.81  4.54    -6
2017 112 15 34   -5.26   690.6   4.92  4.69    -7
2017 112 15 35   -5.51   697.2   5.09  4.95    -6
2017 112 15 36   -5.49   697.3   5.09  4.95    -6
2017 112 15 37   -2.41   707.7   4.84  4.85    -6
2017 112 15 38    0.44   707.7   4.84  4.85    -6
2017 112 15 39   -0.08   682.0   4.62  4.30    -5
2017 112 15 40    0.47   682.6   4.58  4.27    -5
2017 112 15 41    0.57   687.5   4.27  4.04    -5
2017 112 15 42    0.13   685.7   4.33  4.07    -5
2017 112 15 43   -1.36   685.3   4.79  4.50    -5
2017 112 15 44   -2.88   688.6   4.90  4.65    -5
2017 112 15 45   -3.28   689.8   5.00  4.76    -5
2017 112 15 46   -2.51   686.4   4.97  4.68    -5
2017 112 15 47   -1.97   683.3   4.77  4.45    -5
2017 112 15 48   -1.24   681.1   4.62  4.29    -5
2017 112 15 49   -1.99   679.4   4.79  4.42    -5
2017 112 15 50   -2.43   678.6   4.82  4.44    -6
2017 112 15 51   -1.83   678.3   4.82  4.44    -6
2017 112 15 52    0.60   682.4   4.51  4.20    -6
2017 112 15 53    0.24   683.8   5.05  4.72    -6
2017 112 15 54    0.08   688.7   4.72  4.48    -6
2017 112 15 55    0.95   690.2   4.55  4.34    -6
2017 112 15 56    0.38   689.4   4.88  4.64    -6
2017 112 15 57   -0.47   686.1   4.50  4.24    -6
2017 112 15 58   -0.88   685.4   4.44  4.17    -6
2017 112 15 59   -1.78   686.3   5.14  4.84    -6
2017 112 16  0   -2.19   680.9   5.14  4.77    -7
2017 112 16  1   -2.43   679.8   5.04  4.66    -6
2017 112 16  2   -2.79   680.2   5.05  4.67    -6
2017 112 16  3   -1.21   679.1   5.18  4.78    -6
2017 112 16  4   -1.17   693.3   5.33  5.12    -5
2017 112 16  5   -2.34   693.3   5.33  5.12    -5
2017 112 16  6 9999.99 99999.9 999.99 99.99    -5
2017 112 16  7   -1.37 99999.9 999.99 99.99    -5
2017 112 16  8   -2.10   702.3   4.30  4.24    -4
2017 112 16  9    0.18   698.2   4.57  4.46    -4
2017 112 16 10   -0.03   682.4   4.46  4.15    -4
2017 112 16 11   -0.09   683.9   4.44  4.15    -4
2017 112 16 12   -0.64   686.5   4.35  4.10    -5
2017 112 16 13    1.08   684.8   4.37  4.10    -5
2017 112 16 14    1.18   687.1   4.26  4.02    -5
2017 112 16 15    0.53   687.9   4.22  3.99    -5
2017 112 16 16    1.71   694.5   3.91  3.77    -5
2017 112 16 17    1.69   698.0   3.69  3.60    -6
2017 112 16 18    1.13   700.1   3.67  3.60    -6
2017 112 16 19    2.32   699.6   3.69  3.61    -6
2017 112 16 20    1.63   699.6   3.69  3.61    -6
2017 112 16 21    2.31   701.8   3.84  3.78    -6
2017 112 16 22    2.85   701.5   3.62  3.56    -6
2017 112 16 23    1.82   708.1   3.64  3.65    -6
2017 112 16 24    2.23 99999.9 999.99 99.99    -6
2017 112 16 25    1.71   698.7   3.44  3.36    -6
2017 112 16 26    1.02   698.4   3.64  3.55    -7
2017 112 16 27    0.97   695.8   3.34  3.23    -7
2017 112 16 28    1.13   695.1   3.52  3.40    -6
2017 112 16 29    1.66   695.0   3.65  3.53    -6
2017 112 16 30    1.69   697.5   3.57  3.47    -6
2017 112 16 31    1.83   696.6   3.49  3.39    -5
2017 112 16 32    1.71   693.2   3.46  3.33    -5
2017 112 16 33    1.63   698.0   3.55  3.46    -5
2017 112 16 34    0.13   696.3   3.57  3.46    -5
2017 112 16 35   -0.95   699.1   3.37  3.29    -5
2017 112 16 36   -1.49   699.0   3.37  3.29    -6
2017 112 16 37   -1.76   696.7   3.59  3.49    -7
2017 112 16 38   -1.48 99999.9 999.99 99.99    -8
2017 112 16 39   -2.34   701.4   3.45  3.39    -9
2017 112 16 40   -1.89   701.4   3.45  3.39    -9
2017 112 16 41   -1.33   693.2   3.38  3.25   -10
2017 112 16 42   -1.37   690.8   3.35  3.20   -10
2017 112 16 43   -1.27   690.8   3.35  3.20   -10
2017 112 16 44   -0.55 99999.9 999.99 99.99   -10
2017 112 16 45   -1.19 99999.9 999.99 99.99   -10
2017 112 16 46    0.41 99999.9 999.99 99.99   -11
2017 112 16 47    0.34 99999.9 999.99 99.99   -11
2017 112 16 48    0.27 99999.9 999.99 99.99   -11
2017 112 16 49   -0.00   692.4   3.28  3.14   -10
2017 112 16 50   -0.02   692.4   3.28  3.14   -11
2017 112 16 51    0.57   690.9   3.36  3.21   -12
2017 112 16 52   -0.28   691.7   3.46  3.31   -13
2017 112 16 53   -1.29   694.8   3.63  3.50   -13
2017 112 16 54   -0.21   694.5   3.45  3.33   -13
2017 112 16 55    0.23   694.5   3.45  3.33   -13
2017 112 16 56    0.25 99999.9 999.99 99.99   -12
2017 112 16 57    0.94 99999.9 999.99 99.99   -12
2017 112 16 58    0.99   693.6   3.69  3.55   -12
2017 112 16 59    0.54   693.6   3.69  3.55   -12
2017 112 17  0   -0.22   687.4   3.36  3.18   -12
2017 112 17  1   -0.61   689.4   3.25  3.09   -11
2017 112 17  2   -1.27   690.7   3.20  3.05   -11
2017 112 17  3   -1.75   689.7   3.35  3.19   -10
2017 112 17  4   -2.09   691.7   3.15  3.01   -10
2017 112 17  5   -1.98   690.1   3.08  2.93    -8
2017 112 17  6   -2.11   692.3   3.41  3.27    -8
2017 112 17  7   -1.27   691.1   3.38  3.23    -8
2017 112 17  8   -1.20   687.4   3.09  2.92    -8
2017 112 17  9   -1.45   688.8   3.25  3.08    -7
2017 112 17 10   -1.38   689.0   3.20  3.04    -7
2017 112 17 11   -1.28   689.1   3.14  2.98    -7
2017 112 17 12   -1.39   692.2   3.41  3.27    -6
2017 112 17 13   -1.38   692.2   3.41  3.27    -5
2017 112 17 14   -0.39   689.2   3.23  3.07    -5
2017 112 17 15   -1.00   689.1   3.23  3.07    -5
2017 112 17 16   -0.94   685.7   3.25  3.06    -5
2017 112 17 17 9999.99 99999.9 999.99 99.99    -4
2017 112 17 18   -2.49   695.3   3.44  3.33    -4
2017 112 17 19   -2.49   695.3   3.44  3.33    -4
2017 112 17 20 9999.99 99999.9 999.99 99.99    -3
2017 112 17 21   -2.94 99999.9 999.99 99.99    -4
2017 112 17 22 9999.99 99999.9 999.99 99.99    -3
2017 112 17 23 9999.99 99999.9 999.99 99.99    -3
2017 112 17 24   -3.08 99999.9 999.99 99.99    -3
2017 112 17 25 9999.99 99999.9 999.99 99.99    -3
2017 112 17 26   -2.98 99999.9 999.99 99.99    -3
2017 112 17 27   -2.98 99999.9 999.99 99.99    -3
2017 112 17 28 9999.99 99999.9 999.99 99.99    -2
2017 112 17 29   -3.29   692.9   3.32  3.19    -2
2017 112 17 30 9999.99   692.9   3.32  3.19    -2
2017 112 17 31   -2.00   698.2   3.08  3.00    -2
2017 112 17 32   -1.39   695.9   3.25  3.15    -2
2017 112 17 33   -1.95   695.3   3.45  3.34    -3
2017 112 17 34   -2.55   695.4   3.45  3.34    -3
2017 112 17 35   -1.80   691.7   3.36  3.22    -3
2017 112 17 36   -1.73   696.7   3.15  3.06    -3
2017 112 17 37   -1.76   695.7   3.14  3.04    -3
2017 112 17 38   -1.69   691.4   3.10  2.96    -4
2017 112 17 39   -1.78   694.5   3.10  2.99    -4
2017 112 17 40   -1.35   695.9   3.50  3.39    -4
2017 112 17 41   -1.82   691.7   3.36  3.22    -3
2017 112 17 42   -1.42   697.3   3.37  3.28    -3
2017 112 17 43   -1.07   694.6   3.28  3.16    -3
2017 112 17 44   -1.24   704.4   3.13  3.11    -3
2017 112 17 45   -0.64   704.4   3.13  3.11    -3
2017 112 17 46   -0.64 99999.9 999.99 99.99    -3
2017 112 17 47   -0.45 99999.9 999.99 99.99    -3
2017 112 17 48   -1.23   714.8   3.32  3.39    -3
2017 112 17 49   -0.97   701.4   3.24  3.19    -3
2017 112 17 50   -2.96   714.2   3.04  3.10    -3
2017 112 17 51   -2.12   714.2   3.04  3.10    -3
2017 112 17 52   -1.90 99999.9 999.99 99.99    -4
2017 112 17 53   -2.75 99999.9 999.99 99.99    -4
2017 112 17 54   -2.76   704.9   3.49  3.47    -4
2017 112 17 55   -2.48   704.9   3.49  3.47    -4
2017 112 17 56   -2.32 99999.9 999.99 99.99    -3
2017 112 17 57   -2.38 99999.9 999.99 99.99    -2
2017 112 17 58   -1.86 99999.9 999.99 99.99    -3
2017 112 17 59    1.37   703.9   3.57  3.54    -3
2017 112 18  0    2.39   728.9   3.76  4.00    -3
2017 112 18  1    0.20   732.1   3.74  4.01    -3
2017 112 18  2    1.15   714.8   3.64  3.72    -2
2017 112 18  3   -0.03 99999.9 999.99 99.99    -2
2017 112 18  4    0.27   694.8   3.29  3.18    -2
2017 112 18  5    0.09   744.0   3.72  4.12    -2
2017 112 18  6   -0.32   744.8   3.73  4.14    -2
2017 112 18  7    1.65   698.4   3.63  3.54    -2
2017 112 18  8   -0.66   698.4   3.63  3.54    -2
2017 112 18  9    0.51 99999.9 999.99 99.99    -2
2017 112 18 10    2.20   716.9   3.48  3.58    -2
2017 112 18 11    0.67   727.0   3.46  3.66    -3
2017 112 18 12    1.66   712.5   3.35  3.40    -3
2017 112 18 13    1.09   712.5   3.35  3.40    -3
2017 112 18 14    0.84   712.4   3.23  3.28    -3
2017 112 18 15   -1.62   703.4   3.42  3.38    -3
2017 112 18 16    0.65   701.1   3.55  3.49    -3
2017 112 18 17   -1.27   699.1   3.36  3.28    -3
2017 112 18 18   -2.24 99999.9 999.99 99.99    -4
2017 112 18 19    1.96   729.1   3.48  3.70    -3
2017 112 18 20   -1.35   709.7   3.43  3.46    -4
2017 112 18 21   -3.12 99999.9 999.99 99.99    -4
2017 112 18 22    1.80 99999.9 999.99 99.99    -3
2017 112 18 23   -1.13   703.9   3.46  3.43    -3
2017 112 18 24   -1.23   703.9   3.46  3.43    -4
2017 112 18 25    1.33 99999.9 999.99 99.99    -4
2017 112 18 26    3.27   702.1   3.41  3.36    -4
2017 112 18 27   -0.21   702.1   3.41  3.36    -4
2017 112 18 28 9999.99 99999.9 999.99 99.99    -4
2017 112 18 29    4.22 99999.9 999.99 99.99    -5
2017 112 18 30 9999.99 99999.9 999.99 99.99    -5
2017 112 18 31   -4.35 99999.9 999.99 99.99    -5
2017 112 18 32   -4.35 99999.9 999.99 99.99    -5
2017 112 18 33 9999.99 99999.9 999.99 99.99    -5
2017 112 18 34 9999.99 99999.9 999.99 99.99    -6
2017 112 18 35 9999.99 99999.9 999.99 99.99    -6
2017 112 18 36   -4.29 99999.9 999.99 99.99    -5
2017 112 18 37   -3.31   717.3   3.34  3.44    -5
2017 112 18 38   -2.76   709.0   3.41  3.43    -6
2017 112 18 39   -3.19   721.5   3.62  3.77    -6
2017 112 18 40   -3.03   721.5   3.62  3.77    -6
2017 112 18 41    1.49 99999.9 999.99 99.99    -7
2017 112 18 42   -0.97   703.8   3.34  3.31    -7
2017 112 18 43    0.99   711.1   3.50  3.54    -7
2017 112 18 44    1.53   710.4   3.72  3.75    -7
2017 112 18 45    1.02   731.4   3.77  4.03    -7
2017 112 18 46   -0.06   738.2   3.86  4.21    -7
2017 112 18 47   -0.35   738.2   3.86  4.21    -7
2017 112 18 48    1.40   726.3   3.51  3.70    -7
2017 112 18 49    1.40   726.3   3.51  3.70    -7
2017 112 18 50    2.74 99999.9 999.99 99.99    -7
2017 112 18 51    0.95   735.4   3.30  3.57    -7
2017 112 18 52    1.72   735.4   3.30  3.57    -7
2017 112 18 53    1.68   725.4   4.09  4.30    -6
2017 112 18 54   -0.69   709.2   3.67  3.69    -6
2017 112 18 55   -1.37   704.7   3.50  3.48    -6
2017 112 18 56    0.14   706.1   3.63  3.62    -5
2017 112 18 57    0.60   703.8   3.67  3.64    -5
2017 112 18 58   -1.96 99999.9 999.99 99.99    -6
2017 112 18 59   -1.90 99999.9 999.99 99.99    -6
2017 112 19  0   -1.94   700.9   3.81  3.74    -6
2017 112 19  1   -2.53   700.9   3.81  3.74    -6
2017 112 19  2   -3.06   702.8   3.94  3.89    -6
2017 112 19  3   -3.27   705.1   4.01  3.99    -7
2017 112 19  4   -3.64   706.2   4.04  4.03    -7
2017 112 19  5   -3.09   704.4   4.15  4.12    -7
2017 112 19  6   -2.45   704.4   4.14  4.11    -7
2017 112 19  7   -1.40   705.5   4.08  4.06    -6
2017 112 19  8    0.28   715.4   4.07  4.17    -6
2017 112 19  9    0.91   715.4   4.07  4.17    -6
2017 112 19 10    1.81 99999.9 999.99 99.99    -6
2017 112 19 11    3.31 99999.9 999.99 99.99    -6
2017 112 19 12    0.47   713.0   4.16  4.23    -6
2017 112 19 13    1.76   723.8   4.19  4.39    -5
2017 112 19 14    2.57   703.1   3.94  3.90    -6
2017 112 19 15    1.61   727.2   3.83  4.05    -6
2017 112 19 16    4.40   743.8   3.74  4.14    -5
2017 112 19 17    3.49   740.7   3.76  4.13    -5
2017 112 19 18    3.06   734.4   3.81  4.11    -5
2017 112 19 19    1.78   716.9   3.81  3.92    -5
2017 112 19 20    2.85   716.9   4.00  4.11    -5
2017 112 19 21    1.43   717.0   3.79  3.90    -5
2017 112 19 22    1.18   721.2   3.80  3.95    -5
2017 112 19 23    1.87   726.6   3.88  4.10    -4
2017 112 19 24    3.22   738.9   3.79  4.14    -4
2017 112 19 25    3.98   740.6   4.27  4.68    -4
2017 112 19 26    4.56   746.7   3.97  4.43    -4
2017 112 19 27    5.57   761.6   3.72  4.32    -3
2017 112 19 28    2.98   746.8   3.86  4.31    -3
2017 112 19 29    2.24   752.4   3.90  4.42    -3
2017 112 19 30    3.35   740.5   3.64  3.99    -3
2017 112 19 31    4.19   758.9   4.02  4.63    -3
2017 112 19 32    3.67   753.1   4.00  4.54    -3
2017 112 19 33    4.07   745.9   3.93  4.37    -2
2017 112 19 34    4.06   753.2   4.04  4.58    -3
2017 112 19 35    4.83 99999.9 999.99 99.99    -3
2017 112 19 36    5.23 99999.9 999.99 99.99    -3
2017 112 19 37    4.33   752.2   4.07  4.61    -2
2017 112 19 38    5.35   752.2   4.07  4.61    -2
2017 112 19 39 9999.99   761.7   4.14  4.80    -3
2017 112 19 40    5.21   761.7   4.14  4.80    -2
2017 112 19 41 9999.99 99999.9 999.99 99.99    -2
2017 112 19 42    6.21 99999.9 999.99 99.99    -2
2017 112 19 43 9999.99 99999.9 999.99 99.99    -2
2017 112 19 44    6.17 99999.9 999.99 99.99    -2
2017 112 19 45    1.93   729.9   4.18  4.45    -2
2017 112 19 46    4.49   734.2   4.22  4.55    -2
2017 112 19 47    3.84   742.0   4.08  4.49    -2
2017 112 19 48    3.22   729.4   3.86  4.11    -2
2017 112 19 49    2.41   735.2   4.04  4.37    -2
2017 112 19 50    1.09   733.4   4.23  4.55    -2
2017 112 19 51    3.00   733.1   3.84  4.13    -2
2017 112 19 52    2.51   733.1   3.84  4.13    -2
2017 112 19 53    1.84   720.7   4.30  4.47    -2
2017 112 19 54    2.35   722.3   4.23  4.41    -2
2017 112 19 55    0.98   722.6   4.22  4.41    -1
2017 112 19 56   -0.88   720.8   4.05  4.21    -2
2017 112 19 57   -0.73   716.7   3.67  3.77    -2
2017 112 19 58   -0.11   716.7   3.66  3.76    -1
2017 112 19 59    0.33   726.1   3.83  4.04    -1
2017 112 20  0    3.20   726.1   3.83  4.04    -1
2017 112 20  1    3.45 99999.9 999.99 99.99    -1
2017 112 20  2    4.10 99999.9 999.99 99.99    -1
2017 112 20  3    3.74   728.6   4.32  4.59    -1
2017 112 20  4    0.06   714.2   4.14  4.22    -1
2017 112 20  5   -0.32   722.0   4.06  4.23    -1
2017 112 20  6   -1.57   706.5   3.98  3.97    -1
2017 112 20  7   -2.82   714.6   3.87  3.95    -1
2017 112 20  8   -1.57   713.6   3.93  4.00    -1
2017 112 20  9   -0.33   714.9   3.41  3.49    -1
2017 112 20 10    0.80   723.4   4.32  4.52    -1
2017 112 20 11   -0.61   723.4   4.32  4.52    -1
2017 112 20 12   -1.80   714.0   4.16  4.24    -1
2017 112 20 13   -3.23   722.0   4.01  4.18     0
2017 112 20 14   -4.24   728.4   3.91  4.15    -1
2017 112 20 15   -4.75   728.4   3.91  4.15    -1
2017 112 20 16   -4.31   728.4   3.91  4.15    -1
2017 112 20 17   -3.16   718.1   3.38  3.49    -1
2017 112 20 18   -2.89   718.9   3.41  3.52    -1
2017 112 20 19   -2.55   728.5   3.65  3.87    -1
2017 112 20 20   -2.41   727.7   3.43  3.63    -1
2017 112 20 21   -3.07 99999.9 999.99 99.99    -1
2017 112 20 22   -3.07 99999.9 999.99 99.99    -1
2017 112 20 23   -2.77   710.7   3.50  3.54    -1
2017 112 20 24   -2.43   710.1   3.51  3.54    -1
2017 112 20 25   -0.22   700.6   3.62  3.55    -1
2017 112 20 26    2.29 99999.9 999.99 99.99    -1
2017 112 20 27    3.93   700.6   4.06  3.99    -2
2017 112 20 28    3.88   730.4   4.06  4.33    -2
2017 112 20 29    0.90   727.8   3.71  3.93    -2
2017 112 20 30    3.03   728.8   3.69  3.92    -2
2017 112 20 31    2.01   718.8   3.85  3.98    -2
2017 112 20 32   -0.96   719.1   3.86  3.99    -2
2017 112 20 33   -2.46   722.3   3.98  4.15    -2
2017 112 20 34   -3.48 99999.9 999.99 99.99    -2
2017 112 20 35   -4.01   720.5   3.78  3.92    -2
2017 112 20 36   -4.29   720.5   3.78  3.92    -2
2017 112 20 37    2.26 99999.9 999.99 99.99    -2
2017 112 20 38    2.26 99999.9 999.99 99.99    -2
2017 112 20 39    1.07 99999.9 999.99 99.99    -2
2017 112 20 40    1.07 99999.9 999.99 99.99    -2
2017 112 20 41    0.24   718.1   3.81  3.93    -2
2017 112 20 42   -0.53   707.9   3.78  3.79    -3
2017 112 20 43    0.04   717.0   3.63  3.73    -3
2017 112 20 44   -1.36   704.6   3.72  3.69    -3
2017 112 20 45   -2.31   702.1   3.83  3.78    -3
2017 112 20 46   -2.86 99999.9 999.99 99.99    -3
2017 112 20 47   -2.30   696.5   4.11  3.99    -2
2017 112 20 48   -1.66   695.4   3.81  3.68    -2
2017 112 20 49    0.12   695.4   3.81  3.68    -2
2017 112 20 50    1.35   693.3   3.66  3.52    -2
2017 112 20 51    0.28   692.4   3.72  3.57    -2
2017 112 20 52   -0.51   692.8   3.66  3.51    -1
2017 112 20 53   -0.35   693.5   3.69  3.55    -1
2017 112 20 54   -0.19   692.2   3.59  3.44    -1
2017 112 20 55    0.01   693.1   3.50  3.36    -1
2017 112 20 56   -0.15   693.6   3.43  3.30    -1
2017 112 20 57   -0.94   694.7   3.50  3.38    -1
2017 112 20 58   -0.91 99999.9 999.99 99.99    -1
2017 112 20 59   -0.41 99999.9 999.99 99.99    -1
2017 112 21  0   -0.82 99999.9 999.99 99.99    -1
2017 112 21  1   -2.06 99999.9 999.99 99.99    -1
2017 112 21  2   -1.59 99999.9 999.99 99.99    -1
2017 112 21  3    0.09   707.6   4.09  4.10    -1
2017 112 21  4   -0.93   708.3   4.04  4.05    -1
2017 112 21  5   -1.69   712.9   3.79  3.85    -2
2017 112 21  6    0.44   723.1   4.00  4.18    -2
2017 112 21  7   -0.03   721.6   4.00  4.17    -2
2017 112 21  8   -1.79   726.0   4.06  4.28    -2
2017 112 21  9   -1.83   721.7   3.69  3.84    -2
2017 112 21 10   -2.65   720.4   3.76  3.90    -2
2017 112 21 11   -4.28   726.4   3.91  4.13    -2
2017 112 21 12   -4.20   733.8   4.18  4.50    -2
2017 112 21 13   -4.95   731.3   3.45  3.69    -2
2017 112 21 14   -6.21   726.3   3.62  3.82    -2
2017 112 21 15   -6.15   722.5   3.76  3.93    -2
2017 112 21 16   -6.06   723.5   3.90  4.08    -2
2017 112 21 17   -0.77   731.7   4.08  4.37    -2
2017 112 21 18    4.01   739.0   4.40  4.81    -2
2017 112 21 19    4.45   751.2   3.93  4.44    -2
2017 112 21 20    3.85   754.3   3.98  4.53    -2
2017 112 21 21    2.12   755.7   4.23  4.83    -2
2017 112 21 22    0.58 99999.9 999.99 99.99    -2
2017 112 21 23    1.99   744.0   4.71  5.21    -2
2017 112 21 24    1.27   744.0   4.71  5.21    -3
2017 112 21 25    0.56 99999.9 999.99 99.99    -3
2017 112 21 26    0.38   713.2   3.92  3.99    -3
2017 112 21 27    2.49   719.3   3.81  3.94    -4
2017 112 21 28   -3.05   728.1   3.50  3.71    -4
2017 112 21 29   -3.35   722.9   3.76  3.93    -4
2017 112 21 30   -4.17   725.8   3.67  3.87    -4
2017 112 21 31   -4.22   726.3   3.84  4.05    -4
2017 112 21 32   -3.90   726.4   3.85  4.06    -4
2017 112 21 33   -3.21   707.7   3.31  3.32    -4
2017 112 21 34   -4.02   710.9   3.60  3.64    -4
2017 112 21 35   -3.89   712.7   3.79  3.85    -4
2017 112 21 36   -4.10   712.5   3.84  3.90    -3
2017 112 21 37   -3.98   722.0   4.15  4.33    -3
2017 112 21 38   -3.57   719.3   4.57  4.73    -3
2017 112 21 39   -3.10   711.5   4.41  4.46    -3
2017 112 21 40   -6.79   730.3   4.19  4.47    -3
2017 112 21 41   -6.49   738.0   4.15  4.52    -3
2017 112 21 42   -6.26   727.6   3.74  3.96    -3
2017 112 21 43   -5.99   721.1   3.65  3.80    -2
2017 112 21 44   -3.39   720.4   3.70  3.84    -2
2017 112 21 45   -2.37   717.7   4.04  4.16    -1
2017 112 21 46   -1.22   717.7   4.33  4.46    -1
2017 112 21 47    3.92   720.4   4.02  4.17     0
2017 112 21 48    4.87   720.7   3.98  4.13     1
2017 112 21 49    4.75   724.6   3.99  4.19     1
2017 112 21 50    4.96 99999.9 999.99 99.99     1
2017 112 21 51    5.39   722.0   3.86  4.02     1
2017 112 21 52    3.23   716.6   4.00  4.11     2
2017 112 21 53    4.19   717.0   4.04  4.15     2
2017 112 21 54    4.82   720.9   4.22  4.39     2
2017 112 21 55    4.90   721.2   4.15  4.32     2
2017 112 21 56    3.52   721.2   4.15  4.32     2
2017 112 21 57    2.91   714.6   4.30  4.39     2
2017 112 21 58    1.99   718.9   4.14  4.28     2
2017 112 21 59    3.20   726.0   3.90  4.11     2
2017 112 22  0   -0.97   729.8   4.15  4.42     2
2017 112 22  1   -1.94 99999.9 999.99 99.99     2
2017 112 22  2   -3.48   706.7   3.98  3.98     2
2017 112 22  3   -3.63   706.7   3.98  3.98     1
2017 112 22  4   -4.43   703.1   3.94  3.90     1
2017 112 22  5   -4.77   712.2   4.08  4.14     1
2017 112 22  6   -3.35   719.5   4.65  4.81     1
2017 112 22  7   -4.73   719.7   4.68  4.85     1
2017 112 22  8 9999.99 99999.9 999.99 99.99     1
2017 112 22  9 9999.99 99999.9 999.99 99.99     2
2017 112 22 10   -6.21 99999.9 999.99 99.99     3
2017 112 22 11   -6.21 99999.9 999.99 99.99     4
2017 112 22 12   -5.66 99999.9 999.99 99.99     5
2017 112 22 13   -5.67   720.8   4.34  4.51     5
2017 112 22 14   -5.77   710.4   4.40  4.44     6
2017 112 22 15   -5.78   714.5   4.33  4.42     7
2017 112 22 16   -6.12   714.6   4.33  4.42     7
2017 112 22 17   -5.95   718.1   4.48  4.62     7
2017 112 22 18   -5.97   715.4   4.42  4.52     8
2017 112 22 19   -6.04   731.3   4.57  4.89     8
2017 112 22 20   -5.87   711.4   4.35  4.40     8
2017 112 22 21   -6.14   726.2   4.79  5.05     8
2017 112 22 22   -6.38   726.2   4.79  5.05     8
2017 112 22 23   -6.41   734.7   4.47  4.83     8
2017 112 22 24   -6.42   734.7   4.47  4.83     8
2017 112 22 25   -6.58   725.4   4.36  4.59     7
2017 112 22 26   -6.56   725.4   4.36  4.59     7
2017 112 22 27   -5.77   709.0   4.11  4.13     6
2017 112 22 28   -6.39   714.8   4.40  4.50     6
2017 112 22 29   -7.04   723.5   4.23  4.43     6
2017 112 22 30   -6.69   723.9   4.23  4.43     5
2017 112 22 31   -6.02   731.7   4.07  4.36     4
2017 112 22 32   -6.35   726.0   4.69  4.94     4
2017 112 22 33   -6.21   726.0   4.69  4.94     4
2017 112 22 34   -6.60   730.0   4.62  4.92     4
2017 112 22 35   -6.45   730.0   4.62  4.92     3
2017 112 22 36   -6.73   730.4   4.43  4.73     3
2017 112 22 37   -6.75   732.1   4.85  5.20     3
2017 112 22 38   -6.69   712.7   4.81  4.89     3
2017 112 22 39   -6.48   727.9   4.46  4.73     3
2017 112 22 40   -6.47   726.7   4.50  4.75     2
2017 112 22 41   -6.42   725.8   4.54  4.78     2
2017 112 22 42   -6.73 99999.9 999.99 99.99     2
2017 112 22 43   -6.57 99999.9 999.99 99.99     1
2017 112 22 44   -6.26   713.3   4.37  4.45     1
