Selected parameters:
 1 BZ, nT (GSM)
 2 Speed, km/s
 3 Proton Density, n/cc
 4 Flow pressure, nPa
 5 SYM/H, nT

YYYY DOY HR MN      1       2      3     4     5 
2017 197 20 19   -9.03   570.8   7.36  4.80   -41
2017 197 20 20   -4.17   575.1   7.33  4.85   -41
2017 197 20 21   -6.63   575.5   6.92  4.58   -41
2017 197 20 22   -7.11   588.6   7.70  5.34   -41
2017 197 20 23   -3.38   586.9   7.93  5.46   -43
2017 197 20 24  -11.68   580.4   6.83  4.60   -44
2017 197 20 25  -12.20   577.4   6.70  4.47   -46
2017 197 20 26  -12.23   578.2   6.83  4.57   -47
2017 197 20 27  -10.42   580.1   7.06  4.75   -48
2017 197 20 28   -8.02   582.2   7.59  5.15   -49
2017 197 20 29  -12.15   586.5   7.64  5.26   -49
2017 197 20 30  -12.25   579.3   6.76  4.54   -50
2017 197 20 31  -13.07   582.6   6.45  4.38   -48
2017 197 20 32  -13.45   585.1   7.05  4.83   -48
2017 197 20 33   -5.67   587.9   7.12  4.92   -48
2017 197 20 34    0.27   604.2   8.23  6.01   -48
2017 197 20 35    1.24   604.9   8.20  6.00   -45
2017 197 20 36   -2.29   592.5   8.06  5.66   -41
2017 197 20 37   -7.01   593.4   7.51  5.29   -39
2017 197 20 38   -1.15   594.8  12.19  8.63   -42
2017 197 20 39   -4.40   596.4  13.48  9.59   -41
2017 197 20 40   -7.77   591.2  14.59 10.20   -31
2017 197 20 41   -5.22   598.7  10.65  7.63   -26
2017 197 20 42   -6.23   595.6  10.03  7.12   -27
2017 197 20 43   -8.05   594.9   9.94  7.04   -30
2017 197 20 44   -8.06   592.8   9.10  6.40   -34
2017 197 20 45   -7.72   593.3   7.73  5.44   -38
2017 197 20 46   -6.55   588.1   9.49  6.56   -41
2017 197 20 47   -2.49   586.6   8.90  6.12   -43
2017 197 20 48   -3.20   587.1   8.86  6.11   -44
2017 197 20 49    3.14   594.4   8.28  5.85   -46
2017 197 20 50    1.42   592.3   8.95  6.28   -47
2017 197 20 51    2.10   591.9   9.23  6.47   -45
2017 197 20 52    1.04   598.1  11.14  7.97   -44
2017 197 20 53    0.67   595.4  12.77  9.05   -45
2017 197 20 54   -1.67   602.6  12.51  9.09   -45
2017 197 20 55   -3.07   593.5  10.39  7.32   -45
2017 197 20 56   -4.66   600.9  11.62  8.39   -46
2017 197 20 57   -3.77   601.5  11.72  8.48   -44
2017 197 20 58   -2.61   592.5   8.64  6.07   -44
2017 197 20 59   -3.68   594.8   8.63  6.11   -47
2017 197 21  0   -4.58   603.8   8.20  5.98   -48
2017 197 21  1   -3.84   601.0   7.81  5.64   -50
2017 197 21  2   -3.84   602.5   7.87  5.71   -52
2017 197 21  3   -0.98   606.5   8.84  6.50   -53
2017 197 21  4   -0.71   603.7  11.00  8.02   -52
2017 197 21  5   -1.06   588.8  13.48  9.35   -51
2017 197 21  6   -2.59   599.0  12.35  8.86   -48
2017 197 21  7   -2.58   608.7  10.32  7.65   -43
2017 197 21  8   -2.85   613.0  10.51  7.90   -43
2017 197 21  9   -4.89   622.6  10.51  8.15   -47
2017 197 21 10   -6.24   626.1   9.04  7.09   -51
2017 197 21 11   -6.90   626.1   9.04  7.09   -53
2017 197 21 12   -7.67 99999.9 999.99 99.99   -54
2017 197 21 13   -8.19   626.7   7.97  6.26   -52
2017 197 21 14   -8.77   626.7   7.97  6.26   -53
2017 197 21 15   -5.80   612.6   6.06  4.55   -57
2017 197 21 16   -4.91   617.8   5.70  4.35   -59
2017 197 21 17   -3.06   633.4   5.27  4.23   -59
2017 197 21 18   -3.63   623.0   5.77  4.48   -59
2017 197 21 19   -2.90   646.6   7.89  6.60   -59
2017 197 21 20   -1.82   642.0   7.72  6.36   -56
2017 197 21 21   -1.29   641.0   8.15  6.70   -54
2017 197 21 22   -1.50   648.4   7.36  6.19   -56
2017 197 21 23    0.03   660.6   8.84  7.72   -57
2017 197 21 24    1.59   664.8   7.50  6.63   -57
2017 197 21 25    1.05   664.8   7.50  6.63   -56
2017 197 21 26   -3.37 99999.9 999.99 99.99   -55
2017 197 21 27   -3.52 99999.9 999.99 99.99   -55
2017 197 21 28   -2.54 99999.9 999.99 99.99   -54
2017 197 21 29   -0.11 99999.9 999.99 99.99   -54
2017 197 21 30    0.84 99999.9 999.99 99.99   -53
2017 197 21 31    2.85 99999.9 999.99 99.99   -53
2017 197 21 32    3.37 99999.9 999.99 99.99   -54
2017 197 21 33    0.47   671.7   7.88  7.11   -53
2017 197 21 34   -1.47   631.7   8.46  6.75   -53
2017 197 21 35   -3.43   661.0  10.42  9.11   -53
2017 197 21 36   -2.72   664.0  10.67  9.41   -53
2017 197 21 37   -1.20   654.0  11.49  9.83   -53
2017 197 21 38   -2.62   654.0  11.49  9.83   -53
2017 197 21 39   -2.83 99999.9 999.99 99.99   -54
2017 197 21 40   -3.83 99999.9 999.99 99.99   -55
2017 197 21 41   -4.44   663.8  11.85 10.44   -55
2017 197 21 42   -4.45   663.8  11.85 10.44   -55
2017 197 21 43   -4.81 99999.9 999.99 99.99   -55
2017 197 21 44   -4.71   663.8   8.22  7.24   -55
2017 197 21 45   -3.87   663.8   8.22  7.24   -52
2017 197 21 46   -4.64   650.0   6.17  5.21   -49
2017 197 21 47   -3.10   649.8   6.27  5.29   -45
2017 197 21 48   -1.49   641.3   8.57  7.05   -38
2017 197 21 49    0.88   634.2   6.68  5.37   -31
2017 197 21 50 9999.99   633.6   6.52  5.23   -28
2017 197 21 51 9999.99 99999.9 999.99 99.99   -33
2017 197 21 52 9999.99 99999.9 999.99 99.99   -42
2017 197 21 53    1.53   629.4   7.00  5.55   -45
2017 197 21 54   -0.72   629.6   7.11  5.64   -45
2017 197 21 55   -0.53   625.0  10.62  8.30   -43
2017 197 21 56    0.33   617.8   9.32  7.11   -42
2017 197 21 57   -0.94   615.3   9.62  7.28   -39
2017 197 21 58   -0.82   618.0  10.53  8.04   -38
2017 197 21 59   -1.26   619.0  10.54  8.08   -37
2017 197 22  0   -0.93   617.7  10.01  7.64   -38
2017 197 22  1   -1.08   617.0   9.72  7.40   -40
2017 197 22  2   -0.99   615.4   9.63  7.29   -40
2017 197 22  3   -0.46   614.7   9.44  7.13   -40
2017 197 22  4    0.04   615.2   9.73  7.37   -39
2017 197 22  5    0.17   612.6   9.34  7.01   -39
2017 197 22  6    0.02   614.0   8.46  6.38   -40
2017 197 22  7   -0.71   614.0   8.64  6.51   -40
2017 197 22  8   -1.73   615.6   7.93  6.01   -41
2017 197 22  9   -1.84   614.3   8.16  6.16   -40
2017 197 22 10   -0.50   615.0   7.97  6.03   -40
2017 197 22 11   -2.21   607.7   6.63  4.90   -40
2017 197 22 12   -3.35   609.2   6.45  4.79   -40
2017 197 22 13   -2.72   614.7   6.96  5.26   -41
2017 197 22 14   -2.71   614.8   6.81  5.15   -43
2017 197 22 15   -2.78   614.9   6.59  4.98   -45
2017 197 22 16   -2.46 99999.9 999.99 99.99   -45
2017 197 22 17   -2.28   622.3   6.36  4.93   -46
2017 197 22 18   -2.20   622.3   6.36  4.93   -46
2017 197 22 19   -2.24   616.9   5.73  4.36   -45
2017 197 22 20   -1.96   616.9   5.73  4.36   -44
2017 197 22 21   -1.99 99999.9 999.99 99.99   -45
2017 197 22 22   -1.57   604.2   6.14  4.48   -44
2017 197 22 23   -1.51   604.2   6.14  4.48   -43
2017 197 22 24   -1.37   602.0   7.09  5.14   -42
2017 197 22 25   -1.77   602.4   6.91  5.02   -43
2017 197 22 26   -1.97   605.3   5.84  4.28   -43
2017 197 22 27   -1.70   610.9   6.23  4.65   -44
2017 197 22 28   -1.50   609.9   6.97  5.19   -45
2017 197 22 29   -1.29   609.1   7.46  5.54   -45
2017 197 22 30   -1.32   609.2   7.72  5.73   -45
2017 197 22 31   -0.37   608.9   7.29  5.41   -45
2017 197 22 32   -0.92   604.7   7.20  5.27   -45
2017 197 22 33   -1.83   600.8   6.27  4.53   -44
2017 197 22 34   -2.43   598.9   5.74  4.12   -44
2017 197 22 35   -1.85 99999.9 999.99 99.99   -44
2017 197 22 36   -1.93 99999.9 999.99 99.99   -44
2017 197 22 37   -1.39 99999.9 999.99 99.99   -45
2017 197 22 38   -0.98   595.1   5.13  3.63   -45
2017 197 22 39   -1.19   600.9   5.46  3.94   -46
2017 197 22 40   -1.06   601.6   5.51  3.99   -46
2017 197 22 41   -1.15 99999.9 999.99 99.99   -46
2017 197 22 42   -1.27 99999.9 999.99 99.99   -46
2017 197 22 43   -1.42   575.6   5.26  3.49   -46
2017 197 22 44   -1.50   573.6   6.27  4.13   -45
2017 197 22 45   -1.59   571.9   6.68  4.37   -44
2017 197 22 46   -1.30   574.8   6.31  4.17   -44
2017 197 22 47   -1.24 99999.9 999.99 99.99   -43
2017 197 22 48   -1.19 99999.9 999.99 99.99   -44
2017 197 22 49   -2.56 99999.9 999.99 99.99   -44
2017 197 22 50   -1.53 99999.9 999.99 99.99   -43
2017 197 22 51   -2.13 99999.9 999.99 99.99   -42
2017 197 22 52   -2.56   569.0   8.13  5.26   -42
2017 197 22 53   -2.43   569.0   8.11  5.25   -42
2017 197 22 54   -2.39   572.9   6.38  4.19   -43
2017 197 22 55   -2.25   580.2   5.32  3.58   -44
2017 197 22 56   -2.20   580.7   4.79  3.23   -44
2017 197 22 57   -2.70   581.2   4.83  3.26   -44
2017 197 22 58   -2.84   579.6   4.92  3.31   -44
2017 197 22 59   -2.87   577.3   5.05  3.37   -44
2017 197 23  0   -2.75   577.4   4.84  3.23   -45
2017 197 23  1   -2.94   578.1   4.47  2.99   -46
2017 197 23  2   -2.65 99999.9 999.99 99.99   -47
2017 197 23  3   -2.33 99999.9 999.99 99.99   -47
2017 197 23  4   -2.37   568.4   4.60  2.97   -47
2017 197 23  5   -2.13   568.4   4.60  2.97   -46
2017 197 23  6   -2.23   568.8   3.98  2.58   -46
2017 197 23  7   -2.16   568.8   3.98  2.58   -45
2017 197 23  8   -2.60   567.1   4.13  2.66   -44
2017 197 23  9   -2.65   566.6   4.47  2.87   -43
2017 197 23 10   -3.55   573.8   4.70  3.09   -42
2017 197 23 11   -3.37   574.8   4.84  3.20   -42
2017 197 23 12   -3.38   575.1   4.88  3.23   -42
2017 197 23 13   -3.05   571.6   5.34  3.49   -42
2017 197 23 14   -2.62   570.6   5.11  3.33   -41
2017 197 23 15   -2.52   569.5   4.86  3.15   -40
2017 197 23 16   -3.19   564.7   4.83  3.08   -39
2017 197 23 17   -3.39   567.9   4.99  3.22   -39
2017 197 23 18   -3.09   569.4   5.07  3.29   -39
2017 197 23 19   -2.83 99999.9 999.99 99.99   -39
2017 197 23 20   -2.97   568.9   4.99  3.23   -38
2017 197 23 21   -2.98   568.9   4.99  3.23   -36
2017 197 23 22   -3.47   565.1   5.95  3.80   -35
2017 197 23 23   -4.58   567.5   7.09  4.57   -34
2017 197 23 24   -4.04   568.0   7.34  4.74   -33
2017 197 23 25   -4.93   562.6   8.12  5.14   -32
2017 197 23 26   -5.16   562.5   7.92  5.01   -31
2017 197 23 27   -1.27   565.5   7.41  4.74   -32
2017 197 23 28   -0.89   569.2   4.98  3.23   -33
2017 197 23 29   -1.22   561.6   5.22  3.29   -35
2017 197 23 30   -1.22   561.5   5.21  3.29   -37
2017 197 23 31   -1.29   557.3   4.92  3.06   -37
2017 197 23 32   -1.15   556.4   5.53  3.42   -37
2017 197 23 33   -1.16   555.0   4.98  3.07   -38
2017 197 23 34   -1.27   556.4   4.67  2.89   -37
2017 197 23 35   -1.33   554.3   4.69  2.88   -38
2017 197 23 36   -1.51   555.6   4.71  2.91   -39
2017 197 23 37   -1.71   555.1   4.67  2.88   -40
2017 197 23 38   -1.66   552.0   4.57  2.78   -41
2017 197 23 39   -2.06   554.0   4.80  2.95   -42
2017 197 23 40   -1.74   555.8   4.46  2.76   -44
2017 197 23 41   -1.52   554.6   4.28  2.63   -45
2017 197 23 42   -1.38 99999.9 999.99 99.99   -45
2017 197 23 43   -1.36   563.6   5.38  3.42   -45
2017 197 23 44   -1.09   563.4   5.35  3.40   -45
2017 197 23 45   -1.08   561.8   5.21  3.29   -44
2017 197 23 46   -1.04   561.4   5.87  3.70   -44
2017 197 23 47   -1.07   561.4   5.87  3.70   -44
2017 197 23 48   -1.40 99999.9 999.99 99.99   -44
2017 197 23 49   -1.38   553.7   5.84  3.58   -45
2017 197 23 50   -1.22   553.7   5.84  3.58   -45
2017 197 23 51   -1.39   549.5   5.17  3.12   -45
2017 197 23 52   -1.31   549.6   5.33  3.22   -44
2017 197 23 53   -1.44   549.7   5.87  3.55   -44
2017 197 23 54   -1.54   548.2   5.83  3.50   -43
2017 197 23 55   -1.53   549.5   5.97  3.61   -43
2017 197 23 56   -1.81   549.5   5.97  3.61   -43
2017 197 23 57   -1.75   550.2   5.82  3.52   -43
2017 197 23 58   -1.43   550.2   5.82  3.52   -43
2017 197 23 59   -1.19   545.0   5.18  3.08   -43
2017 198  0  0   -1.53   545.8   5.06  3.01   -44
2017 198  0  1   -2.01   550.7   4.59  2.78   -43
2017 198  0  2   -1.91   546.9   3.99  2.39   -42
2017 198  0  3   -1.99   546.5   3.87  2.31   -42
2017 198  0  4   -1.83   547.9   3.88  2.33   -42
2017 198  0  5   -1.59   547.1   3.87  2.32   -42
2017 198  0  6   -1.31   547.3   3.46  2.07   -42
2017 198  0  7   -1.14   550.2   4.16  2.52   -43
2017 198  0  8   -0.92   544.9   4.31  2.56   -43
2017 198  0  9   -0.80   544.9   4.30  2.55   -44
2017 198  0 10   -1.30   546.2   3.88  2.32   -44
2017 198  0 11   -1.31   553.3   3.71  2.27   -44
2017 198  0 12   -1.27   553.4   3.95  2.42   -44
2017 198  0 13   -1.34   551.1   3.74  2.27   -44
2017 198  0 14   -1.09   550.4   3.89  2.36   -45
2017 198  0 15   -0.72   550.1   4.10  2.48   -45
2017 198  0 16   -0.95   547.5   3.31  1.98   -45
2017 198  0 17   -1.16   547.5   3.46  2.07   -45
2017 198  0 18   -1.33   547.3   3.41  2.04   -45
2017 198  0 19   -0.48   549.4   3.35  2.02   -45
2017 198  0 20   -0.62   546.8   3.22  1.93   -46
2017 198  0 21   -0.66   548.6   3.06  1.84   -46
2017 198  0 22   -0.62   546.2   3.15  1.88   -46
2017 198  0 23   -0.61   545.1   3.21  1.91   -46
2017 198  0 24    0.55   542.0   3.42  2.01   -46
2017 198  0 25   -0.17 99999.9 999.99 99.99   -45
2017 198  0 26   -0.93 99999.9 999.99 99.99   -46
2017 198  0 27   -1.16 99999.9 999.99 99.99   -45
2017 198  0 28   -0.26 99999.9 999.99 99.99   -45
2017 198  0 29   -0.07 99999.9 999.99 99.99   -44
2017 198  0 30   -0.69 99999.9 999.99 99.99   -44
2017 198  0 31   -1.14 99999.9 999.99 99.99   -43
2017 198  0 32   -1.44 99999.9 999.99 99.99   -43
2017 198  0 33   -0.51 99999.9 999.99 99.99   -43
2017 198  0 34   -0.47 99999.9 999.99 99.99   -42
2017 198  0 35    0.32 99999.9 999.99 99.99   -41
2017 198  0 36    0.90 99999.9 999.99 99.99   -40
2017 198  0 37    0.29 99999.9 999.99 99.99   -40
2017 198  0 38    0.15 99999.9 999.99 99.99   -40
2017 198  0 39   -0.37 99999.9 999.99 99.99   -40
2017 198  0 40   -0.25 99999.9 999.99 99.99   -41
2017 198  0 41   -0.18 99999.9 999.99 99.99   -42
2017 198  0 42   -0.11 99999.9 999.99 99.99   -42
2017 198  0 43   -0.39 99999.9 999.99 99.99   -43
2017 198  0 44   -0.72 99999.9 999.99 99.99   -43
2017 198  0 45   -0.77 99999.9 999.99 99.99   -43
2017 198  0 46   -1.01 99999.9 999.99 99.99   -43
2017 198  0 47   -0.64 99999.9 999.99 99.99   -44
2017 198  0 48   -0.71 99999.9 999.99 99.99   -44
2017 198  0 49   -0.64 99999.9 999.99 99.99   -45
2017 198  0 50   -0.40 99999.9 999.99 99.99   -46
2017 198  0 51   -0.87 99999.9 999.99 99.99   -46
2017 198  0 52   -0.86 99999.9 999.99 99.99   -46
2017 198  0 53   -1.47 99999.9 999.99 99.99   -46
2017 198  0 54   -1.41 99999.9 999.99 99.99   -46
2017 198  0 55   -1.41 99999.9 999.99 99.99   -45
2017 198  0 56   -0.96 99999.9 999.99 99.99   -45
2017 198  0 57   -1.23 99999.9 999.99 99.99   -44
2017 198  0 58   -1.00 99999.9 999.99 99.99   -44
2017 198  0 59   -0.87 99999.9 999.99 99.99   -44
2017 198  1  0   -0.95 99999.9 999.99 99.99   -45
2017 198  1  1   -1.24 99999.9 999.99 99.99   -45
2017 198  1  2   -1.58 99999.9 999.99 99.99   -45
2017 198  1  3   -1.77 99999.9 999.99 99.99   -45
2017 198  1  4   -1.97 99999.9 999.99 99.99   -45
2017 198  1  5   -1.78 99999.9 999.99 99.99   -44
2017 198  1  6   -1.37 99999.9 999.99 99.99   -44
2017 198  1  7   -1.79 99999.9 999.99 99.99   -44
2017 198  1  8   -1.77 99999.9 999.99 99.99   -43
2017 198  1  9   -2.75 99999.9 999.99 99.99   -43
2017 198  1 10   -3.12 99999.9 999.99 99.99   -43
2017 198  1 11   -3.33 99999.9 999.99 99.99   -43
2017 198  1 12   -3.04 99999.9 999.99 99.99   -43
2017 198  1 13   -2.30   573.1   3.57  2.35   -43
2017 198  1 14   -2.24   573.1   3.57  2.35   -43
2017 198  1 15   -2.62   571.6   3.53  2.31   -42
2017 198  1 16   -2.46   575.4   3.46  2.29   -42
2017 198  1 17   -2.42   575.4   3.46  2.29   -42
2017 198  1 18   -2.21   575.0   3.61  2.39   -43
2017 198  1 19   -2.13   575.0   3.61  2.39   -43
2017 198  1 20   -2.10   571.4   3.53  2.31   -44
2017 198  1 21   -2.01   574.7   3.81  2.52   -44
2017 198  1 22   -2.03   574.5   3.80  2.51   -44
2017 198  1 23   -1.93   573.7   3.71  2.44   -45
2017 198  1 24   -2.03   574.9   3.28  2.17   -44
2017 198  1 25   -2.01   573.1   3.71  2.44   -44
2017 198  1 26   -2.18   574.6   3.50  2.31   -44
2017 198  1 27   -2.04   575.7   3.23  2.14   -45
2017 198  1 28   -1.90   575.7   3.02  2.00   -45
2017 198  1 29   -2.24   573.4   3.05  2.01   -46
2017 198  1 30   -1.77   578.2   3.20  2.14   -46
2017 198  1 31   -1.33   578.9   3.15  2.11   -46
2017 198  1 32   -0.49   574.2   2.69  1.77   -47
2017 198  1 33   -0.57 99999.9 999.99 99.99   -47
2017 198  1 34   -1.19 99999.9 999.99 99.99   -47
2017 198  1 35   -1.32   560.0   2.19  1.37   -47
2017 198  1 36   -1.43   562.1   2.24  1.42   -47
2017 198  1 37   -1.80   564.1   2.30  1.46   -47
2017 198  1 38   -2.06   570.8   2.41  1.57   -48
2017 198  1 39   -1.93   570.8   2.41  1.57   -48
2017 198  1 40   -2.05   565.8   2.67  1.71   -48
2017 198  1 41   -1.60   565.3   2.62  1.67   -48
2017 198  1 42   -1.39   571.1   2.67  1.74   -48
2017 198  1 43   -1.06   552.4   2.66  1.62   -48
2017 198  1 44   -2.34   552.4   2.66  1.62   -48
2017 198  1 45   -2.48   570.0   2.31  1.50   -48
2017 198  1 46   -2.63   570.0   2.31  1.50   -48
2017 198  1 47   -2.28   571.3   2.34  1.53   -48
2017 198  1 48   -1.01   573.1   2.55  1.68   -48
2017 198  1 49   -1.93   576.6   3.62  2.41   -48
2017 198  1 50   -2.02   576.6   3.62  2.41   -48
2017 198  1 51   -2.00   571.5   3.22  2.10   -48
2017 198  1 52   -1.73   571.5   3.08  2.01   -48
2017 198  1 53   -1.86   571.0   2.72  1.77   -48
2017 198  1 54   -2.31   571.3   2.89  1.89   -48
2017 198  1 55   -2.36   572.2   3.06  2.00   -48
2017 198  1 56   -2.16   572.2   2.99  1.96   -47
2017 198  1 57   -2.59   571.0   3.16  2.06   -47
2017 198  1 58   -1.11   572.9   3.17  2.08   -47
2017 198  1 59   -0.94 99999.9 999.99 99.99   -48
2017 198  2  0   -0.95 99999.9 999.99 99.99   -48
2017 198  2  1   -0.77   563.3   2.96  1.88   -48
2017 198  2  2   -1.52   562.7   2.88  1.82   -48
2017 198  2  3   -1.39   561.3   2.72  1.71   -49
2017 198  2  4   -1.19 99999.9 999.99 99.99   -49
2017 198  2  5   -1.28 99999.9 999.99 99.99   -49
2017 198  2  6   -2.43 99999.9 999.99 99.99   -49
2017 198  2  7   -2.44   554.3   2.92  1.79   -49
2017 198  2  8   -2.51   557.8   2.98  1.85   -49
2017 198  2  9   -3.07   556.1   2.82  1.74   -49
2017 198  2 10   -2.16   557.6   2.64  1.64   -49
2017 198  2 11   -2.11   555.9   2.57  1.59   -49
2017 198  2 12   -1.48   553.8   2.07  1.27   -49
2017 198  2 13   -1.25   564.9   2.45  1.56   -49
2017 198  2 14   -2.15   563.5   2.65  1.68   -49
2017 198  2 15   -2.35   568.2   2.24  1.45   -50
2017 198  2 16   -2.25   568.2   2.24  1.45   -50
2017 198  2 17   -2.57   565.4   2.03  1.30   -50
2017 198  2 18   -2.02   567.4   2.07  1.33   -49
2017 198  2 19   -1.85   567.4   2.07  1.33   -49
2017 198  2 20   -1.71 99999.9 999.99 99.99   -49
2017 198  2 21   -1.79   565.6   2.46  1.57   -48
2017 198  2 22   -1.92   567.2   2.39  1.54   -48
2017 198  2 23   -2.06   571.1   2.25  1.47   -48
2017 198  2 24   -2.05   569.2   2.48  1.61   -47
2017 198  2 25   -2.08   568.5   2.66  1.72   -47
2017 198  2 26   -2.05   568.6   2.75  1.78   -46
2017 198  2 27   -2.17   565.7   2.66  1.70   -46
2017 198  2 28   -2.09   563.5   2.78  1.77   -46
2017 198  2 29   -2.04   561.9   2.81  1.77   -46
2017 198  2 30   -2.13 99999.9 999.99 99.99   -46
2017 198  2 31   -2.14   561.0   2.88  1.81   -46
2017 198  2 32   -2.55   559.0   3.42  2.14   -47
2017 198  2 33   -3.00   563.9   2.93  1.86   -46
2017 198  2 34   -2.53   562.6   2.95  1.87   -47
2017 198  2 35   -2.14   558.7   2.96  1.85   -47
2017 198  2 36   -2.17   556.8   2.66  1.65   -47
2017 198  2 37   -2.37 99999.9 999.99 99.99   -47
2017 198  2 38 9999.99 99999.9 999.99 99.99   -47
2017 198  2 39 9999.99 99999.9 999.99 99.99   -47
2017 198  2 40 9999.99 99999.9 999.99 99.99   -47
2017 198  2 41 9999.99 99999.9 999.99 99.99   -48
2017 198  2 42 9999.99 99999.9 999.99 99.99   -48
2017 198  2 43 9999.99 99999.9 999.99 99.99   -47
2017 198  2 44 9999.99 99999.9 999.99 99.99   -47
2017 198  2 45 9999.99 99999.9 999.99 99.99   -47
2017 198  2 46 9999.99 99999.9 999.99 99.99   -48
2017 198  2 47 9999.99 99999.9 999.99 99.99   -48
2017 198  2 48 9999.99 99999.9 999.99 99.99   -47
2017 198  2 49 9999.99 99999.9 999.99 99.99   -47
2017 198  2 50 9999.99 99999.9 999.99 99.99   -47
2017 198  2 51 9999.99 99999.9 999.99 99.99   -47
2017 198  2 52 9999.99 99999.9 999.99 99.99   -47
2017 198  2 53 9999.99 99999.9 999.99 99.99   -47
2017 198  2 54 9999.99 99999.9 999.99 99.99   -46
2017 198  2 55 9999.99 99999.9 999.99 99.99   -46
2017 198  2 56 9999.99 99999.9 999.99 99.99   -46
2017 198  2 57 9999.99 99999.9 999.99 99.99   -46
2017 198  2 58 9999.99 99999.9 999.99 99.99   -46
2017 198  2 59 9999.99 99999.9 999.99 99.99   -46
2017 198  3  0   -2.25 99999.9 999.99 99.99   -46
2017 198  3  1   -2.35   577.2   3.08  2.05   -45
2017 198  3  2   -2.41   577.2   3.08  2.05   -45
2017 198  3  3   -2.39 99999.9 999.99 99.99   -45
2017 198  3  4   -2.41 99999.9 999.99 99.99   -45
2017 198  3  5   -2.35 99999.9 999.99 99.99   -45
2017 198  3  6   -2.35   585.6   3.77  2.59   -45
2017 198  3  7   -2.44   585.7   3.62  2.48   -44
2017 198  3  8   -2.20   585.9   3.43  2.35   -44
2017 198  3  9   -2.34 99999.9 999.99 99.99   -44
2017 198  3 10   -2.24 99999.9 999.99 99.99   -44
2017 198  3 11   -2.29 99999.9 999.99 99.99   -43
2017 198  3 12   -2.39 99999.9 999.99 99.99   -43
2017 198  3 13   -2.65 99999.9 999.99 99.99   -43
2017 198  3 14   -2.73   586.2   3.12  2.14   -43
2017 198  3 15   -2.97   588.5   3.17  2.20   -42
2017 198  3 16   -2.73   589.7   3.21  2.23   -42
2017 198  3 17   -2.91 99999.9 999.99 99.99   -41
2017 198  3 18   -2.88   598.0   3.92  2.80   -41
2017 198  3 19   -2.92   597.6   4.05  2.89   -40
2017 198  3 20   -2.90   597.5   4.11  2.93   -40
2017 198  3 21   -2.90   600.5   4.42  3.19   -40
2017 198  3 22   -2.92   597.9   4.48  3.20   -39
2017 198  3 23   -2.98   595.4   4.54  3.22   -38
2017 198  3 24   -2.75   593.4   4.60  3.24   -38
2017 198  3 25   -2.82 99999.9 999.99 99.99   -36
2017 198  3 26   -2.60   592.7   5.35  3.76   -36
2017 198  3 27   -2.47   592.7   5.35  3.76   -35
2017 198  3 28   -2.65   592.3   5.69  3.99   -34
2017 198  3 29   -2.60   592.3   5.69  3.99   -34
2017 198  3 30   -2.70   592.3   5.69  3.99   -33
2017 198  3 31 9999.99 99999.9 999.99 99.99   -32
2017 198  3 32 9999.99 99999.9 999.99 99.99   -31
2017 198  3 33 9999.99 99999.9 999.99 99.99   -30
2017 198  3 34 9999.99 99999.9 999.99 99.99   -30
2017 198  3 35 9999.99 99999.9 999.99 99.99   -30
2017 198  3 36 9999.99 99999.9 999.99 99.99   -29
2017 198  3 37 9999.99 99999.9 999.99 99.99   -29
2017 198  3 38 9999.99 99999.9 999.99 99.99   -29
2017 198  3 39 9999.99 99999.9 999.99 99.99   -29
2017 198  3 40 9999.99 99999.9 999.99 99.99   -29
2017 198  3 41 9999.99 99999.9 999.99 99.99   -29
2017 198  3 42 9999.99 99999.9 999.99 99.99   -29
2017 198  3 43 9999.99 99999.9 999.99 99.99   -29
2017 198  3 44 9999.99 99999.9 999.99 99.99   -29
2017 198  3 45 9999.99 99999.9 999.99 99.99   -29
2017 198  3 46 9999.99 99999.9 999.99 99.99   -29
2017 198  3 47 9999.99 99999.9 999.99 99.99   -29
2017 198  3 48 9999.99 99999.9 999.99 99.99   -29
2017 198  3 49 9999.99 99999.9 999.99 99.99   -29
2017 198  3 50 9999.99 99999.9 999.99 99.99   -29
2017 198  3 51 9999.99 99999.9 999.99 99.99   -28
2017 198  3 52 9999.99 99999.9 999.99 99.99   -28
2017 198  3 53 9999.99 99999.9 999.99 99.99   -28
2017 198  3 54 9999.99 99999.9 999.99 99.99   -28
2017 198  3 55 9999.99 99999.9 999.99 99.99   -28
2017 198  3 56 9999.99 99999.9 999.99 99.99   -28
2017 198  3 57 9999.99 99999.9 999.99 99.99   -28
2017 198  3 58 9999.99 99999.9 999.99 99.99   -28
2017 198  3 59 9999.99 99999.9 999.99 99.99   -28
2017 198  4  0 9999.99 99999.9 999.99 99.99   -28
2017 198  4  1 9999.99 99999.9 999.99 99.99   -28
2017 198  4  2 9999.99 99999.9 999.99 99.99   -27
2017 198  4  3 9999.99 99999.9 999.99 99.99   -27
2017 198  4  4 9999.99 99999.9 999.99 99.99   -26
2017 198  4  5 9999.99 99999.9 999.99 99.99   -26
2017 198  4  6 9999.99 99999.9 999.99 99.99   -26
2017 198  4  7 9999.99 99999.9 999.99 99.99   -26
2017 198  4  8 9999.99 99999.9 999.99 99.99   -26
2017 198  4  9 9999.99 99999.9 999.99 99.99   -26
2017 198  4 10 9999.99 99999.9 999.99 99.99   -26
2017 198  4 11 9999.99 99999.9 999.99 99.99   -26
2017 198  4 12 9999.99 99999.9 999.99 99.99   -25
